Id,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,label
12582,"Mon, 27 Aug 2018 09:08:56 -0500 (CDT)",springboard,com,0,0,multipart/alternative,0,13,0,1,11,17247,0
12583,"Thu, 10 Mar 2016 07:37:53 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,30,29865,0
12584,"Wed, 04 Apr 2018 02:12:44 +0800",crazydomains,in,0,0,multipart/alternative,6,21,0,0,31,32575,0
12585,"Tue, 05 Jun 2018 21:58:16 +0000 (UTC)",github,com,0,0,text/plain,0,3,0,0,73,517,0
12586,"Thu, 23 Aug 2018 08:15:06 +0200",vito,be,0,0,multipart/alternative,14,61,0,0,42,58331,3
12587,"Sat, 22 Aug 2015 18:57:58 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,27913,0
12588,"Thu, 14 Sep 2017 09:02:44 +0000",twitter,com,0,0,multipart/alternative,10,60,0,1,51,37666,1
12589,"Mon, 3 Oct 2016 06:08:09 +0000",usebackpack,com,0,0,text/html,4,17,0,0,38,25308,0
12590,"Sat, 9 Jul 2016 08:33:24 +0000",usebackpack,com,0,0,text/html,4,16,0,0,35,24763,0
12591,"Thu, 3 Aug 2017 08:24:05 +0530",iiitd,ac.in,4,0,multipart/related,0,0,1,0,104,133038,2
12592,"Fri, 19 Aug 2016 02:21:17 +0000",coursera,org,0,0,multipart/alternative,1,23,0,0,25,26921,0
12593,"Thu, 19 Sep 2019 11:12:21 +0530",dailyspeak,in,0,0,multipart/alternative,0,8,1,0,74,4539,3
12594,"Tue, 28 Jun 2016 08:48:25 +0000",twitter,com,0,0,multipart/alternative,7,52,0,0,48,39402,1
12595,25 Dec 2017 19:28:28 +0530,,,0,0,text/plain,0,0,0,0,57,516,0
12596,"Sat, 14 Apr 2018 10:36:37 +0200",reply,ebay.in,0,0,multipart/alternative,35,135,0,0,87,89275,3
12597,"Thu, 14 Apr 2016 11:15:40 +0530",iiitd,ac.in,2,0,multipart/related,0,0,0,0,15,25876,2
12598,"Sat, 30 Jun 2018 13:48:00 -0700",github,com,1,0,multipart/alternative,3,31,0,0,57,6832,2
12599,"Thu, 4 Jan 2018 11:27:46 +0100",reply,ebay.in,0,0,multipart/alternative,27,112,0,0,44,77283,3
12600,"Thu, 01 Oct 2015 09:34:58 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,38,27425,0
12601,"Fri, 3 Nov 2017 17:09:15 +0000",,,0,0,multipart/alternative,2,34,0,0,96,11881,0
12602,"Mon, 4 Jul 2016 09:33:42 +0000",usebackpack,com,0,0,text/html,3,14,0,0,33,24652,0
12603,"Thu, 28 Feb 2019 17:00:06 +0000",centralesupelec,fr,0,0,multipart/alternative,0,3,1,0,55,2623,2
12604,"Fri, 07 Apr 2017 14:56:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
12605,"Thu, 19 Nov 2015 07:40:18 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39,27376,0
12606,"Thu, 01 Oct 2015 16:50:24 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,61,27088,0
12607,"Wed, 26 Jul 2017 00:46:11 +0000 (UTC)",flipkartletters,com,0,0,text/html,32,77,1,0,55,57298,3
12608,"Thu, 21 Dec 2017 17:21:59 +0000 (UTC)",github,com,1,0,multipart/alternative,2,13,0,0,59,2374,2
12609,01 Aug 2018 15:44:01 +0530,,,0,0,text/plain,0,0,0,0,57,686,0
12610,"Thu, 04 Jan 2018 11:51:27 +0000 (UTC)",udacity,com,0,0,multipart/alternative,10,44,0,0,54,65669,3
12611,"Tue, 02 Jan 2018 11:10:06 -0800 (PST)",quora,com,0,0,multipart/alternative,10,16,0,0,63,14653,0
12612,"Tue, 11 Apr 2017 03:30:06 +0530",iiitd,ac.in,2,0,multipart/alternative,0,10,1,0,46,13222,2
12613,"Sat, 26 May 2018 08:10:54 +0000",repositoryhosting,com,0,0,multipart/alternative,0,7,0,0,30,13638,0
12614,"Thu, 5 Oct 2017 09:12:02 +0000",codeanywhere,com,0,0,multipart/alternative,20,38,0,0,62,37504,0
12615,"Sat, 29 Apr 2017 09:06:43 +0000",twitter,com,0,0,multipart/alternative,1,29,0,0,42,18469,1
12616,"Mon, 20 Jun 2016 12:05:30 +0530",iiitd,ac.in,4,0,multipart/mixed,2,0,1,1,22,30989590,2
12617,"Wed, 18 Jul 2018 05:14:46 +0000 (UTC)",udacity,com,0,0,multipart/mixed,0,13,0,0,69,976363,3
12618,"Tue, 22 Jan 2019 06:59:34 -0800",google,com,0,0,text/html,4,20,0,0,32,6660,0
12619,"Mon, 05 Mar 2018 22:05:43 -0600",newsgram,hp.com,0,0,multipart/alternative,15,112,0,0,60,49591,3
12620,"Fri, 21 Apr 2017 16:56:08 +0530",iiitd,ac.in,4,0,multipart/alternative,0,0,1,0,56,1180,2
12621,"Sat,  9 Jul 2016 07:16:07 +0000 (UTC)",researchgate,net,0,0,multipart/alternative,3,24,0,0,58,16702,1
12622,"Wed, 7 Feb 2018 02:12:24 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,14,101,0,0,31,95037,1
12623,"Fri, 07 Apr 2017 10:22:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
12624,"Fri, 5 May 2017 13:31:49 +0200 (CEST)",updates,bookmyshow.com,0,0,text/html,17,49,0,0,36,20406,3
12625,"Thu, 2 Jun 2016 14:26:38 +0000",mail,goodreads.com,0,0,multipart/mixed,0,0,0,0,17,4,1
12626,"Fri, 13 Nov 2015 04:12:45 +0000",hackerrank,com,0,0,multipart/alternative,0,1,1,0,43,9833,0
12627,"Wed, 3 May 2017 11:20:04 +0530",coupondunia,in,1,0,multipart/alternative,4,15,0,0,148,16467,3
12628,"Fri, 3 Feb 2017 15:08:20 +0530",iiitd,ac.in,4,0,multipart/alternative,0,0,1,0,21,14211,2
12629,"Sat, 30 May 2015 12:08:52 +0000 (UTC)",quora,com,0,0,multipart/alternative,2,108,1,1,69,87815,1
12630,"Tue, 4 Sep 2018 15:46:22 +0200",caisse-epargne,fr,0,0,text/html,11,27,1,0,27,18922,0
12631,"Wed, 10 Feb 2016 06:03:58 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,28,0,0,45,21116,1
12632,"Wed, 20 Mar 2019 10:13:39 GMT",incontrolproductions,net,0,0,text/html,0,1,1,0,71,877,0
12633,"Sat, 31 Dec 2016 22:28:46 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,34,101066,2
12634,"Mon, 30 Oct 2017 22:57:23 +0000 (GMT)",entropay,com,0,0,multipart/alternative,0,5,0,0,59,3419,0
12635,"Sun, 06 Sep 2015 15:03:01 +0000",twitter,com,0,0,multipart/alternative,31,168,1,0,72,80199,1
12636,"Fri, 10 Jun 2016 10:23:26 +0000",twitter,com,0,0,multipart/alternative,15,121,0,0,99,68969,1
12637,"Thu, 9 Nov 2017 16:02:14 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,1,62,10194,2
12638,"Sun, 13 Mar 2016 09:57:48 +0000 (UTC)",researchgate,net,0,0,multipart/alternative,7,35,0,1,57,21987,1
12639,"Thu, 7 Apr 2016 17:27:04 +0530",iiitd,ac.in,1,0,multipart/alternative,1,34,1,0,40,13746,2
12640,"Thu, 9 May 2019 10:29:50 +0200",iiitd,ac.in,0,0,multipart/alternative,3,12,1,0,27,27197,3
12641,"Mon, 12 Mar 2018 09:48:21 +0000",amazon,in,0,0,multipart/alternative,5,13,0,0,30,19198,0
12642,"Fri, 06 Oct 2017 01:19:15 +0000",m,mail.coursera.org,0,0,multipart/alternative,29,124,0,0,68,91172,0
12643,"Thu, 14 Apr 2016 17:33:13 +0530",iiitd,ac.in,7,0,multipart/alternative,1,1,1,0,30,4361,2
12644,"Tue, 23 Jul 2019 06:20:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,28,172,1,1,177,76044,0
12645,"Wed, 3 May 2017 00:09:46 +0530",iiitd,ac.in,4,0,multipart/alternative,0,7,1,0,17,3754,2
12646,"Mon, 4 Dec 2017 09:50:01 +0000",amazon,in,0,0,multipart/alternative,6,51,0,0,102,25903,0
12647,"Mon, 15 Oct 2018 19:02:59 -0700",github,com,0,0,text/plain,0,3,0,0,63,897,0
12648,"Wed, 13 Dec 2017 09:34:20 +0000",topcoder,com,0,0,multipart/alternative,1,21,1,0,176,33113,0
12649,"Tue, 19 Nov 2019 10:02:01 +0000",dexterousdigitech,com,0,0,multipart/alternative,0,5,0,0,59,3729,3
12650,"Wed, 6 Apr 2016 01:00:26 -0700",iiitd,ac.in,0,0,multipart/alternative,1,34,1,0,41,12348,2
12651,"Mon, 24 Sep 2018 00:17:18 +0000",amazon,in,0,0,multipart/alternative,14,92,0,0,50,40101,3
12652,20 Nov 2017 16:34:44 +0530,,,0,0,text/plain,0,0,1,0,3,428,0
12653,"Wed, 11 Oct 2017 20:53:20 -0500 (CDT)",magento,com,0,0,multipart/alternative,4,23,1,0,48,18514,3
12654,"Fri, 07 Apr 2017 15:16:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
12655,"Sun, 12 Aug 2018 15:30:40 +0000 (UTC)",udacity,com,0,0,text/html,0,24,0,0,64,52159,3
12656,"Thu, 18 Apr 2019 08:01:02 +0000 (GMT)",id,apple.com,0,0,multipart/alternative,4,19,1,0,37,16152,0
12657,"Mon, 23 Apr 2018 23:59:37 +1000",cambridge-intelligence,com,0,0,multipart/alternative,3,15,1,0,60,20482,3
12658,"Fri, 3 Mar 2017 17:34:45 +0530",iiitd,ac.in,5,0,multipart/alternative,1,13,1,1,37,5913,2
12659,"Thu, 1 Feb 2018 12:17:29 -0600 (CST)",nvidia,com,0,0,multipart/alternative,15,81,1,1,54,80316,0
12660,"Tue, 4 Oct 2016 09:39:48 +0530",iiitd,ac.in,3,0,multipart/related,0,0,0,0,54,181582,2
12661,"Tue, 09 Jan 2018 14:18:05 +0000 (UTC)",flipkartpromotions,com,0,0,text/html,2,20,1,0,26,17568,3
12662,"Mon, 15 Oct 2018 10:11:57 +0000",centralesupelec,fr,0,0,text/html,2,7,0,0,186,3285,2
12663,"Sat, 10 Jun 2017 03:12:49 -0400",,,0,0,multipart/mixed,0,0,0,0,41,129677,0
12664,"Mon, 01 Apr 2019 06:13:33 -0700",email,nvidia.com,0,0,text/html,9,32,0,0,110,31656,0
12665,"Thu, 26 Oct 2017 13:35:56 +0530",ruprr,info,0,0,multipart/alternative,1,7,0,0,49,2613,0
12666,"Tue, 25 Jun 2019 06:46:52 -0700",google,com,0,0,text/html,20,84,0,0,37,25067,0
12667,"Wed, 21 Jun 2017 12:20:07 +0530",coupondunia,in,1,0,multipart/alternative,4,20,0,0,148,23528,3
12668,"Fri, 8 Dec 2017 16:16:39 +0530",iiitd,ac.in,4,0,multipart/mixed,0,0,1,0,71,2033238,2
12669,"Tue, 31 Oct 2017 20:29:14 +0530",iiitd,ac.in,0,0,multipart/alternative,1,5,1,0,32,4170,2
12670,"Sat, 15 Jun 2019 01:28:20 -0700",google,com,0,0,text/html,2,12,0,0,24,4314,0
12671,"Mon, 8 Aug 2016 16:34:31 +0530",iiitd,ac.in,0,0,multipart/alternative,1,19,1,0,52,21778,2
12672,"Fri, 9 Mar 2018 09:35:56 +0000",mailer,netflix.com,0,0,multipart/alternative,11,53,0,0,45,34616,3
12673,"Thu, 20 Jun 2019 23:00:27 -0700",github,com,1,0,multipart/alternative,0,8,0,0,119,1780,2
12674,"Sat, 16 Jan 2016 06:32:45 +0000",usebackpack,com,0,0,multipart/alternative,3,17,0,0,34,30468,0
12675,10 May 2018 00:19:19 +0530,,,0,0,text/plain,0,0,0,0,57,693,0
12676,"Thu, 14 Jul 2016 16:40:58 +0530",iiitd,ac.in,2,0,multipart/alternative,0,1,0,0,30,35628,2
12677,"Sat, 16 Dec 2017 03:03:08 +0000 (UTC)",flipkartletters,com,0,0,text/html,41,97,1,0,88,69708,3
12678,"Tue, 25 Jun 2019 14:19:07 -0700",github,com,0,0,text/plain,0,2,0,0,34,557,0
12679,"Sun, 15 Nov 2015 08:45:20 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,34,26902,0
12680,"Thu, 5 Jan 2017 04:55:19 +0000",usebackpack,com,0,0,text/html,4,14,0,0,33,24651,0
12681,"Fri, 10 Feb 2017 16:51:12 +0530",iiitd,ac.in,1,0,multipart/alternative,0,5,1,0,25,5457,2
12682,"Thu, 18 Aug 2016 00:11:18 -0700",e,linkedin.com,0,0,multipart/mixed,0,0,0,0,50,4,1
12683,"Fri, 12 Oct 2018 16:32:03 +0200",centralesupelec,fr,0,0,multipart/mixed,0,1,0,0,90,291,2
12684,"Wed, 13 Feb 2019 16:02:54 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,82,4811,2
12685,"Fri, 8 Jul 2016 16:17:51 +0530",olacabs,com,1,0,multipart/alternative,11,26,0,0,52,22373,0
12686,"Wed, 13 May 2015 06:32:58 -0700",facebookmail,com,0,0,multipart/alternative,4,16,0,0,46,11406,1
12687,"Wed, 25 Jan 2017 03:17:44 +0530",iiitd,ac.in,1,0,multipart/alternative,0,1,1,0,25,2211,2
12688,"Mon, 08 Jul 2019 11:07:18 +0000 (UTC)",spotify,com,0,0,multipart/alternative,1,18,0,0,68,19229,0
12689,"Thu, 20 Jul 2017 13:08:55 +0000",overleaf,com,0,0,multipart/alternative,4,30,1,0,72,50162,3
12690,"Wed, 20 Apr 2016 13:08:38 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,40,613344,2
12691,"Wed, 15 Aug 2018 23:28:00 +0000",duolingo,com,0,0,multipart/alternative,34,78,0,0,17,99827,3
12692,"Mon, 27 Feb 2017 10:54:41 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,27,9504,2
12693,"Fri, 08 Feb 2019 19:36:48 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,2,12,1,1,68,16402,0
12694,"Mon, 23 Apr 2018 17:51:12 +0530 (IST)",sampark,gov.in,0,0,text/html,34,91,0,0,73,43673,0
12695,"Sat, 28 Apr 2018 03:32:22 +0000",topcoder,com,0,0,multipart/alternative,30,104,1,0,42,104487,0
12696,"Tue, 27 Jun 2017 03:21:18 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,36,0,1,29,24539,1
12697,"Wed, 9 May 2018 18:49:10 +0000",mailer,netflix.com,0,0,multipart/alternative,5,26,0,0,14,20110,0
12698,"Tue, 20 Oct 2015 03:18:44 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,26871,0
12699,"Sun, 11 Oct 2015 18:43:23 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,26911,0
12700,"Fri, 6 Oct 2017 09:02:22 +0200",reply,ebay.in,0,0,multipart/alternative,7,33,1,0,58,7562,0
12701,"Thu, 30 Aug 2018 14:17:12 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,24,91,0,1,37,81494,0
12702,"Mon, 19 Jun 2017 09:06:23 +0000",kotak,in,0,0,text/html,0,17,1,1,62,8971,0
12703,"Mon, 22 Oct 2018 19:30:29 -0700",github,com,0,0,text/plain,0,1,0,0,65,377,0
12704,"Thu, 20 Aug 2015 13:06:37 -0000",hackerearth,com,0,0,multipart/alternative,4,18,0,0,45,12522,0
12705,"Tue, 31 Jan 2017 04:00:00 -0800",mentor,com,0,0,multipart/alternative,4,23,0,0,56,8006,3
12706,"Thu, 12 Oct 2017 00:13:19 +0530",iiitd,ac.in,4,0,multipart/alternative,4,32,1,0,44,14672,2
12707,"Thu, 20 Apr 2017 02:20:11 +0000",m,mail.coursera.org,0,0,multipart/alternative,23,147,0,0,70,108332,3
12708,"Fri, 07 Apr 2017 15:20:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
12709,"Wed, 1 Nov 2017 06:03:29 +0000",amazon,in,0,0,multipart/alternative,7,54,0,0,98,27288,0
12710,"Fri, 03 Aug 2018 05:03:07 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,106,1,0,63,103325,1
12711,"Mon, 04 Feb 2019 06:23:58 +0000 (UTC)",medium,com,0,0,multipart/alternative,21,169,1,1,193,76584,0
12712,"Tue, 10 Dec 2019 00:17:40 +0000",amazon,in,0,0,multipart/alternative,30,250,1,0,11,113779,3
12713,"Mon, 7 Mar 2016 08:22:14 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,10,58,0,1,38,41427,1
12714,"Thu, 10 May 2018 08:02:55 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,64,1,0,40,27940,3
12715,"Tue, 1 Nov 2016 09:29:09 +0000",usebackpack,com,0,0,text/html,4,14,0,0,34,24652,0
12716,"Fri, 16 Feb 2018 15:02:54 +0530",bigbasket,in,0,0,text/html,10,26,0,0,23,14096,3
12717,"Wed, 3 Jun 2015 04:28:13 +0000 (UTC)",accounts,google.com,0,0,multipart/related,0,0,0,0,39,25824,0
12718,"Mon, 07 Sep 2015 09:05:39 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,26889,0
12719,"Fri, 12 Oct 2018 04:32:31 -0700 (PDT)",xoom,com,0,0,text/html,4,15,0,0,32,4611,0
12720,"Mon, 27 Aug 2018 13:51:46 +0000",discuss,pytorch.org,0,0,multipart/alternative,46,91,1,0,24,63101,3
12721,"Tue, 01 Nov 2016 20:23:38 -0700 (PDT)",quora,com,0,0,multipart/alternative,2,15,0,0,51,11071,0
12722,"Sun, 22 Oct 2017 00:03:41 +0000",amazon,in,0,0,multipart/alternative,9,122,0,0,32,62830,3
12723,"Fri, 24 May 2019 14:17:10 +0000 (UTC)",pivotaltracker,com,0,0,multipart/alternative,1,6,0,0,47,3606,0
12724,"Thu, 16 Nov 2017 19:21:08 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,3,14,0,0,98,17638,0
12725,"Thu, 05 Oct 2017 11:18:52 +0000",twitter,com,0,0,multipart/alternative,25,126,0,0,77,72257,1
12726,"Fri, 16 Feb 2018 12:31:19 +0100",reply,ebay.in,0,0,multipart/alternative,35,133,0,0,57,89677,3
12727,"Tue, 19 Dec 2017 21:35:45 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,3,14,0,0,70,17952,3
12728,"Thu, 9 Feb 2017 14:35:23 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,18,101,2
12729,"Fri, 09 Oct 2015 08:56:45 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,35,29769,0
12730,"Mon, 01 Jul 2019 06:50:42 -0700",google,com,0,0,text/html,4,20,0,1,30,6503,0
12731,"Mon, 11 Apr 2016 20:23:04 -0700 (PDT)",quora,com,0,0,multipart/alternative,10,108,1,0,103,86314,1
12732,"Wed, 25 Apr 2018 05:26:43 +0000",granular,ai,0,0,multipart/mixed,0,2,0,0,87,2053,0
12733,"Sun, 12 Jul 2015 13:40:50 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,27576,0
12734,"Sat, 23 May 2015 16:35:34 +0000",youtube,com,0,0,multipart/alternative,14,57,0,0,57,42242,1
12735,"Wed, 14 Nov 2018 10:42:10 +0100",centralesupelec,fr,0,0,text/html,0,2,1,0,132,19911,2
12736,"Fri, 15 Nov 2019 03:58:53 +0000",quora,com,0,0,multipart/alternative,14,113,1,1,68,107197,1
12737,"Wed, 13 Sep 2017 12:40:13 -0700",youtube,com,0,0,multipart/alternative,7,21,0,0,93,22128,1
12738,"Tue, 23 Jan 2018 12:03:22 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,3,36,0,0,29,24529,1
12739,"Sun, 29 Sep 2019 08:20:51 +0000 (GMT)",accounts,google.com,0,0,multipart/alternative,3,12,0,0,45,6959,0
12740,"Wed, 29 Jun 2016 09:56:31 +0000",iiitd,ac.in,0,0,multipart/alternative,3,15,0,0,52,6892,2
12741,"Sat, 20 Aug 2016 03:44:37 +0000",hackerrankmail,com,0,0,multipart/alternative,2,11,0,0,37,31531,0
12742,"Tue, 14 May 2019 15:31:10 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,2,11,0,1,49,16375,0
12743,"Fri, 10 Nov 2017 05:26:58 +0000",kotak,in,0,0,text/html,0,17,1,0,62,9065,3
12744,"Sat, 2 Sep 2017 05:10:21 +0000",innerchef,com,0,0,multipart/alternative,6,35,0,0,68,43073,3
12745,"Sat, 18 Feb 2017 13:12:54 +0000",flipkartletters,com,0,0,text/html,25,67,0,0,80,55212,3
12746,"Sat, 2 Mar 2019 11:00:03 +0100",national,lescrous.fr,0,0,multipart/alternative,2,13,1,0,42,6724,3
12747,"Thu, 02 Jun 2016 20:37:37 +0000",youtube,com,0,0,multipart/alternative,23,85,1,0,63,70241,1
12748,"Thu, 07 Apr 2016 07:59:55 +0000",google,com,0,0,multipart/alternative,2,8,0,0,34,4911,0
12749,"Wed, 12 Oct 2016 22:24:19 +0000",youtube,com,0,0,multipart/alternative,18,72,0,0,74,58287,1
12750,"Thu, 18 Jan 2018 11:47:05 +0100",reply,ebay.in,0,0,multipart/alternative,33,128,0,0,52,85813,3
12751,"Wed, 28 Oct 2015 06:22:11 +0000",usebackpack,com,0,0,multipart/alternative,3,23,0,0,39,27781,0
12752,"Tue, 29 Aug 2017 15:50:42 +0000 (UTC)",angel,co,0,0,text/html,3,21,1,0,29,19013,0
12753,"Fri, 18 Aug 2017 02:27:27 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,25,1746,2
12754,"Mon, 19 Feb 2018 13:17:43 +0000",twitter,com,0,0,multipart/alternative,11,33,0,0,57,16428,1
12755,"Sat, 13 May 2017 11:20:44 +0000",localcirclesmail,com,0,0,multipart/alternative,4,18,0,0,52,21918,0
12756,"Wed, 12 Sep 2018 19:37:46 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,2,11,1,1,43,15825,0
12757,"Fri, 9 Jun 2017 03:47:40 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,29,22589,1
12758,"Tue, 6 Feb 2018 08:52:34 -0800 (PST)",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,48,4,2
12759,"Fri, 19 Jan 2018 09:22:18 +0000",twitter,com,0,0,multipart/alternative,31,152,0,0,76,72583,1
12760,"Sat, 19 Jan 2019 06:55:20 -0800",google,com,0,0,text/html,6,28,0,0,37,9024,0
12761,"Mon, 19 Nov 2018 12:13:55 +0100",centralesupelec,fr,1,0,multipart/mixed,0,99,1,0,138,2329460,2
12762,"Mon, 27 Aug 2018 20:45:51 +0000",diux,mil,0,0,multipart/alternative,5,24,0,0,46,44233,3
12763,"Sat, 11 Nov 2017 18:38:30 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,123,4749,2
12764,"Sat, 30 Sep 2017 14:32:19 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,3,39,0,0,29,28819,1
12765,"Fri, 26 Jul 2019 19:12:21 +0000 (UTC)",mail,vincerowatches.com,0,0,multipart/alternative,0,14,0,0,14,12503,3
12766,"Sat, 13 Oct 2018 12:24:07 +0530",mails,travel-makemytrip.com,0,0,multipart/alternative,1,28,0,0,31,23265,3
12767,"Tue, 11 Jul 2017 08:57:44 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,112,0,0,77,101215,1
12768,"Sat, 25 Jun 2016 10:36:03 +0000",hackerrankmail,com,0,0,multipart/alternative,4,27,0,0,36,29740,0
12769,"Fri, 14 Oct 2016 12:24:29 +0530",educationation,pro,0,0,multipart/alternative,0,13,1,0,45,3645,0
12770,"Fri, 07 Apr 2017 10:16:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
12771,"Thu, 04 Jun 2015 12:33:51 +0000",iiitd,ac.in,0,0,multipart/alternative,0,4,0,0,73,1641,0
12772,"Wed, 22 Nov 2017 13:48:39 +0530",airpostmail,in,0,0,multipart/alternative,0,5,0,0,87,3907,0
12773,"Mon, 24 Apr 2017 16:58:10 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,16,66,0,1,104,65431,1
12774,"Fri, 15 Apr 2016 22:48:58 +0000",hackerrankmail,com,0,0,multipart/alternative,2,18,0,0,48,35661,0
12775,"Thu, 10 May 2018 22:00:15 +1000",cambridge-intelligence,com,0,0,multipart/alternative,3,16,0,0,34,20766,3
12776,"Wed, 10 Feb 2016 09:01:37 +0000",twitter,com,0,0,multipart/alternative,12,118,0,0,85,66337,1
12777,"Sun, 28 Oct 2018 06:29:58 +0000",mailer,netflix.com,0,0,multipart/alternative,23,98,0,0,16,87626,3
12778,"Sun, 28 Feb 2016 06:31:52 +0530",iiitd,ac.in,8,0,multipart/alternative,0,2,1,0,38,2809,2
12779,"Wed, 15 Nov 2017 04:32:41 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,144,4,3
12780,"Thu, 25 Jan 2018 00:05:09 +0000",amazon,in,0,0,multipart/alternative,8,119,0,0,26,59314,3
12781,"Sat, 27 Feb 2016 06:40:06 +0000",mail,goodreads.com,0,0,multipart/mixed,0,0,0,0,18,4,1
12782,"Sat, 11 Jul 2015 12:43:46 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,27088,0
12783,"Wed, 27 Jul 2016 17:20:10 +0530",iiitd,ac.in,8,0,multipart/alternative,0,8,1,0,77,37906,2
12784,"Wed, 26 Jun 2019 12:10:38 +0000",cloudHQ,net,0,0,text/html,2,17,0,0,75,8171,0
12785,"Fri, 20 Oct 2017 10:57:46 +0000",mailer,netflix.com,0,0,multipart/alternative,10,50,0,0,45,33305,3
12786,"Sat, 22 Jun 2019 06:20:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,27,171,1,0,137,76706,0
12787,"Sat, 03 Sep 2016 03:43:07 +0000",hackerrankmail,com,0,0,multipart/alternative,1,12,0,0,35,32908,0
12788,"Fri, 30 Oct 2015 09:21:43 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,35,29680,0
12789,"Wed, 12 Aug 2015 15:00:42 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36,27122,0
12790,"Thu, 30 Aug 2018 03:57:43 -0400",usief,org.in,0,0,multipart/alternative,9,31,1,0,43,121030,3
12791,"Mon, 24 Sep 2018 21:02:02 +0200",agencenavigoannuel,fr,0,0,text/html,4,9,1,0,61,9090,0
12792,"Mon, 07 Dec 2015 11:08:02 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39,27038,0
12793,"Wed, 9 Jan 2019 08:10:48 +0000",centralesupelec,fr,0,0,text/html,3,7,1,0,215,11482,2
12794,"Fri, 8 Apr 2016 02:56:58 +0530",iiitd,ac.in,1,0,multipart/mixed,0,0,0,0,22,195461,2
12795,"Wed, 12 Dec 2018 13:59:57 -0500",,,0,0,text/html,12,74,0,1,36,71178,0
12796,"Mon, 6 Nov 2017 00:05:42 +0000",amazon,in,0,0,multipart/alternative,9,120,0,0,32,62143,3
12797,"Wed, 09 May 2018 14:44:09 +0000 (UTC)",udacity,com,0,0,multipart/alternative,24,58,0,0,70,72655,3
12798,"Wed, 30 Oct 2019 00:48:36 +0000",academia-mail,com,0,0,multipart/alternative,3,28,1,0,77,50052,0
12799,"Mon, 20 Jun 2016 21:11:12 +0530",iiitd,ac.in,2,0,multipart/alternative,0,2,1,0,44,6279,2
12800,"Fri, 14 Apr 2017 07:04:58 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,31,4,3
12801,"Sun, 31 Jan 2016 10:34:05 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,27186,0
12802,"Wed, 17 May 2017 22:09:38 +0000",twitter,com,0,0,multipart/alternative,7,45,0,0,53,19546,1
